timestamp,member,present
1541903194,user9,"['user2', 'user6', 'user4', 'user3', 'user7']"
1541904076,user1,"['user3', 'user0', 'user8']"
1541904646,user1,"['user7', 'user3', 'user9', 'user4', 'user0', 'user6']"
1541905276,user3,"['user0', 'user8', 'user2', 'user9', 'user6']"
1541906032,user0,"['user5', 'user4']"
1541906315,user6,"['user9', 'user2', 'user0', 'user7', 'user5']"
1541906846,user7,"['user3', 'user5', 'user4', 'user0', 'user9', 'user8']"
1541906986,user1,"['user7', 'user6', 'user8']"
1541907105,user5,"['user7', 'user9', 'user6', 'user0']"
1541907992,user9,['user4']
1541908793,user4,"['user7', 'user0', 'user1']"
1541909350,user8,"['user3', 'user7', 'user2', 'user6', 'user9']"
1541909576,user2,"['user0', 'user7', 'user4']"
1541909750,user2,"['user4', 'user6', 'user8', 'user1', 'user7', 'user9', 'user3']"
1541909974,user5,"['user2', 'user1']"
1541910538,user5,"['user2', 'user9', 'user1', 'user7', 'user0']"
1541911396,user5,"['user8', 'user3', 'user1', 'user0', 'user4', 'user7']"
1541911485,user9,"['user5', 'user7']"
1541911692,user7,"['user0', 'user3', 'user6', 'user9', 'user1']"
1541912453,user0,"['user5', 'user3', 'user6', 'user7', 'user9', 'user4']"
1541913028,user4,"['user0', 'user5', 'user7', 'user1', 'user3', 'user9']"
1541913359,user8,"['user2', 'user4', 'user6', 'user9', 'user1']"
1541913615,user1,"['user6', 'user5', 'user9', 'user2']"
1541914470,user8,"['user2', 'user1', 'user3', 'user0', 'user5']"
1541914769,user8,"['user2', 'user6']"
1541915227,user7,"['user2', 'user4', 'user5', 'user1', 'user3', 'user8', 'user9']"
1541916061,user4,"['user8', 'user2', 'user3']"
1541916681,user3,"['user7', 'user2', 'user5', 'user0', 'user6']"
1541916902,user0,"['user5', 'user4']"
1541917656,user5,"['user4', 'user3', 'user0', 'user2', 'user7', 'user1', 'user9']"
1541918043,user9,"['user3', 'user1', 'user8']"
1541918541,user1,"['user0', 'user7', 'user2']"
1541919063,user9,"['user2', 'user0', 'user3', 'user5', 'user4']"
1541919176,user8,"['user4', 'user9', 'user0', 'user2']"
1541919994,user4,"['user0', 'user5', 'user8', 'user1', 'user2', 'user6', 'user7']"
1541920537,user5,['user1']
1541921014,user0,"['user5', 'user8', 'user6', 'user4', 'user1']"
1541921782,user9,"['user4', 'user6', 'user1', 'user7', 'user0']"
1541922225,user8,"['user3', 'user9', 'user4', 'user2']"
1541922430,user2,"['user1', 'user7', 'user4']"
1541923205,user4,"['user5', 'user1', 'user8']"
1541923373,user5,"['user7', 'user6', 'user4', 'user2', 'user1', 'user9', 'user8']"
1541923753,user7,"['user6', 'user5']"
1541924065,user6,"['user9', 'user2']"
1541924689,user8,"['user2', 'user5']"
1541925602,user3,"['user1', 'user5', 'user7', 'user4', 'user2', 'user0', 'user6']"
1541926430,user9,"['user0', 'user1']"
1541927189,user4,"['user8', 'user6']"
1541927386,user4,"['user6', 'user7', 'user5', 'user2', 'user3']"
1541927839,user6,"['user0', 'user2']"
1541928092,user2,"['user4', 'user1', 'user9', 'user0', 'user7', 'user5']"
1541928833,user3,"['user7', 'user6']"
1541929307,user9,"['user2', 'user8', 'user4', 'user3']"
1541929527,user4,"['user9', 'user3']"
1541930520,user9,['user3']
1541931042,user1,"['user4', 'user0', 'user8', 'user2']"
1541931350,user1,"['user4', 'user2', 'user9', 'user7', 'user0', 'user6', 'user3']"
1541931679,user9,['user7']
1541932481,user0,"['user5', 'user3', 'user8', 'user7', 'user4', 'user9']"
1541932933,user0,"['user9', 'user4', 'user3', 'user5']"
1541933369,user9,"['user8', 'user7']"
1541933915,user0,"['user6', 'user8', 'user1', 'user9', 'user3', 'user4']"
1541934721,user9,"['user5', 'user8', 'user7', 'user0', 'user4']"
1541935261,user6,"['user4', 'user0', 'user1', 'user5', 'user2']"
1541936117,user3,"['user0', 'user6', 'user4', 'user2']"
1541936666,user8,"['user2', 'user4', 'user3', 'user7', 'user0', 'user5', 'user9', 'user1']"
1541936761,user2,"['user3', 'user5', 'user1', 'user9', 'user4']"
1541937465,user5,"['user0', 'user9']"
1541937943,user4,"['user2', 'user3', 'user1', 'user6', 'user5', 'user8', 'user0', 'user9']"
1541938697,user3,"['user2', 'user7', 'user4', 'user1', 'user5', 'user6']"
1541939676,user6,"['user9', 'user5', 'user3', 'user0', 'user4', 'user2']"
1541940437,user5,"['user6', 'user8', 'user7']"
1541941420,user5,"['user1', 'user2', 'user4', 'user3', 'user8', 'user9']"
1541942331,user3,"['user2', 'user6']"
1541943098,user3,"['user2', 'user6', 'user9', 'user0', 'user5', 'user4', 'user7']"
1541943922,user0,"['user7', 'user4']"
1541944354,user5,['user1']
1541945334,user1,"['user9', 'user2', 'user0']"
1541946247,user6,"['user2', 'user5', 'user7']"
1541946943,user1,['user4']
1541947096,user5,"['user0', 'user4']"
1541947616,user8,"['user4', 'user0', 'user2', 'user1', 'user5']"
1541947670,user6,"['user5', 'user8', 'user2']"
1541947745,user6,"['user2', 'user4', 'user7']"
1541947853,user7,"['user3', 'user8']"
1541948545,user7,"['user2', 'user3', 'user1']"
1541949543,user5,"['user2', 'user1', 'user8', 'user0']"
1541950067,user8,"['user4', 'user9', 'user6', 'user3', 'user2']"
1541950470,user0,"['user5', 'user3', 'user6', 'user7', 'user8', 'user4', 'user9']"
1541950953,user5,"['user0', 'user1']"
1541951318,user2,"['user1', 'user6', 'user3', 'user4']"
1541952048,user6,"['user4', 'user5', 'user7', 'user8', 'user2']"
1541952564,user1,"['user4', 'user0', 'user9', 'user6', 'user3', 'user5', 'user8']"
1541953241,user6,"['user2', 'user3', 'user0', 'user7', 'user4', 'user9']"
1541954056,user1,"['user2', 'user6', 'user8', 'user9', 'user4']"
1541954372,user4,"['user0', 'user1', 'user8', 'user6']"
1541954981,user5,"['user4', 'user3', 'user6']"
1541955038,user1,"['user0', 'user8', 'user5']"
1541955864,user1,"['user3', 'user6']"
1541956154,user4,"['user3', 'user2', 'user9', 'user7']"
1541956592,user4,"['user9', 'user0']"
1541956823,user6,"['user5', 'user8', 'user3', 'user2']"
1541956846,user2,"['user5', 'user4', 'user7', 'user3', 'user1', 'user6', 'user9', 'user8']"
1541957321,user2,"['user0', 'user7', 'user5', 'user9', 'user6', 'user4']"
1541957553,user5,"['user9', 'user8']"
1541957980,user4,['user8']
1541958181,user6,"['user5', 'user2']"
1541958836,user8,"['user4', 'user7', 'user3']"
1541959196,user3,"['user1', 'user4', 'user8', 'user2', 'user5', 'user0', 'user6']"
1541959824,user6,"['user2', 'user4']"
1541960816,user9,"['user8', 'user2', 'user5', 'user1', 'user6']"
1541960960,user8,"['user1', 'user7', 'user2']"
1541961617,user1,"['user8', 'user0', 'user9', 'user2']"
1541962038,user2,"['user8', 'user3', 'user5', 'user4']"
1541962953,user6,"['user7', 'user3', 'user1', 'user9', 'user5', 'user2']"
1541963329,user4,"['user1', 'user6']"
1541964015,user8,"['user9', 'user3', 'user2']"
1541964284,user0,"['user1', 'user2', 'user4']"
1541964466,user3,"['user9', 'user6', 'user7', 'user5', 'user8', 'user4', 'user2']"
1541965363,user1,"['user2', 'user3']"
1541965873,user6,"['user9', 'user8', 'user7', 'user5', 'user2']"
1541966073,user6,"['user5', 'user4', 'user2', 'user8', 'user1']"
1541966894,user6,"['user0', 'user5', 'user2']"
1541967840,user9,"['user1', 'user6']"
1541968601,user9,"['user1', 'user0', 'user8']"
1541968773,user5,"['user8', 'user7', 'user9', 'user6', 'user4', 'user1']"
1541969235,user8,['user2']
1541969667,user9,"['user4', 'user6', 'user3', 'user0', 'user8', 'user1']"
1541970121,user3,"['user8', 'user2', 'user9', 'user7', 'user0', 'user6']"
1541970760,user8,"['user7', 'user2']"
1541971055,user7,"['user5', 'user0', 'user1']"
1541971474,user5,"['user7', 'user2', 'user4']"
1541972156,user3,['user6']
1541972468,user6,"['user7', 'user2', 'user8', 'user3', 'user1', 'user5']"
1541972704,user6,"['user3', 'user9', 'user5', 'user2']"
1541973372,user5,['user4']
1541974330,user1,"['user9', 'user8']"
1541975217,user2,"['user6', 'user8', 'user4']"
1541976032,user9,"['user8', 'user6']"
1541976760,user4,['user0']
1541976930,user0,"['user3', 'user2', 'user7', 'user4']"
1541977366,user8,"['user0', 'user7', 'user6', 'user3', 'user1', 'user5', 'user2']"
1541977405,user6,"['user4', 'user9', 'user2', 'user7']"
1541978156,user2,"['user8', 'user7', 'user3', 'user4']"
1541978871,user2,"['user8', 'user4']"
1541979185,user4,"['user7', 'user5', 'user1', 'user9', 'user3', 'user0']"
1541979732,user4,"['user5', 'user9']"
1541980516,user0,"['user3', 'user4', 'user9', 'user8', 'user2']"
1541980533,user9,"['user0', 'user5', 'user1', 'user7']"
1541980687,user9,"['user1', 'user7']"
1541981108,user7,"['user6', 'user0', 'user8']"
1541981731,user0,"['user8', 'user6', 'user5', 'user4']"
1541982178,user4,"['user6', 'user1', 'user2', 'user8']"
1541983173,user5,"['user0', 'user2', 'user1', 'user7']"
1541984066,user1,"['user2', 'user6', 'user7', 'user4', 'user3', 'user5']"
1541984894,user7,"['user4', 'user9', 'user3', 'user2', 'user6', 'user0', 'user8']"
1541985353,user7,"['user6', 'user1', 'user2', 'user9', 'user4']"
1541986216,user5,"['user2', 'user4', 'user1']"
1541986249,user4,"['user7', 'user2']"
1541986779,user4,"['user3', 'user0', 'user2', 'user1', 'user8']"
1541987765,user8,"['user3', 'user5', 'user0', 'user1', 'user6']"
1541987891,user3,"['user4', 'user1', 'user0', 'user6']"
1541988678,user8,"['user7', 'user3', 'user5', 'user9', 'user2', 'user6', 'user1']"
1541989045,user1,['user9']
1541989995,user9,"['user6', 'user4', 'user7', 'user8']"
1541990700,user3,"['user0', 'user7', 'user6']"
1541991627,user0,"['user8', 'user1', 'user4']"
1541992221,user4,"['user1', 'user6', 'user2', 'user3']"
1541992281,user2,"['user5', 'user6', 'user4']"
1541992976,user5,['user0']
1541993319,user5,"['user8', 'user7', 'user6', 'user4']"
1541994296,user1,"['user7', 'user3', 'user4', 'user0', 'user6', 'user5']"
1541994445,user8,"['user6', 'user2', 'user0']"
1541995381,user2,"['user1', 'user0', 'user7', 'user5', 'user3', 'user8', 'user4']"
1541995466,user8,['user2']
1541996264,user8,"['user7', 'user6', 'user2']"
1541996543,user3,"['user5', 'user7', 'user6']"
1541997082,user8,"['user0', 'user2', 'user1']"
1541997460,user2,"['user8', 'user4']"
1541998194,user2,"['user4', 'user0']"
1541999190,user3,"['user8', 'user2', 'user1', 'user7', 'user4', 'user0', 'user6']"
1541999751,user3,"['user9', 'user1', 'user2', 'user6', 'user5']"
1542000545,user3,"['user4', 'user1', 'user8', 'user2', 'user6']"
1542001458,user1,"['user7', 'user5']"
1542002284,user3,"['user4', 'user6']"
1542003284,user9,"['user1', 'user8', 'user7']"
1542003797,user9,"['user0', 'user7', 'user4', 'user1']"
1542004534,user7,"['user5', 'user6']"
1542005119,user3,"['user8', 'user9', 'user7', 'user6']"
1542006103,user9,"['user3', 'user7', 'user5', 'user4']"
1542006935,user4,"['user3', 'user0', 'user8', 'user2']"
1542007126,user1,"['user2', 'user7', 'user8', 'user0', 'user3', 'user6', 'user5']"
1542007487,user0,"['user1', 'user6', 'user4']"
1542007527,user2,['user4']
1542007530,user6,"['user0', 'user2', 'user1', 'user3', 'user7', 'user4']"
1542008491,user5,"['user0', 'user3']"
1542008822,user0,"['user5', 'user6', 'user2', 'user4']"
1542009165,user2,"['user3', 'user9', 'user6', 'user4']"
1542009578,user0,"['user9', 'user1', 'user7', 'user4']"
1542010172,user2,"['user7', 'user0', 'user1', 'user4', 'user5', 'user3']"
1542010178,user1,"['user0', 'user7', 'user9', 'user4', 'user6', 'user8']"
1542010833,user3,"['user8', 'user0', 'user5', 'user9', 'user6']"
1542011076,user6,"['user5', 'user2']"
1542011844,user5,['user3']
1542012535,user1,"['user3', 'user6', 'user8', 'user7', 'user5', 'user2', 'user9']"
1542012908,user7,"['user3', 'user6', 'user4', 'user1', 'user2', 'user0', 'user5']"
1542013875,user4,"['user6', 'user8']"
1542014255,user5,"['user9', 'user4', 'user7', 'user0', 'user1']"
1542014863,user3,"['user5', 'user6']"
1542015229,user7,"['user9', 'user2']"
1542015561,user5,"['user4', 'user3', 'user0', 'user9']"
1542015874,user7,"['user0', 'user8', 'user9']"
1542016413,user2,"['user8', 'user4', 'user1', 'user7']"
1542017152,user1,"['user2', 'user3', 'user8', 'user7']"
1542017621,user6,"['user9', 'user8', 'user4', 'user3', 'user5', 'user7', 'user2']"
1542017963,user0,"['user1', 'user7', 'user3', 'user4']"
1542018166,user6,"['user3', 'user2']"
1542018727,user8,"['user9', 'user0', 'user6', 'user1', 'user7', 'user2', 'user4', 'user5']"
1542019098,user7,"['user3', 'user0', 'user4', 'user6']"
1542019882,user2,"['user5', 'user3', 'user6', 'user4']"
1542020458,user7,"['user1', 'user0', 'user6', 'user8', 'user9', 'user3']"
1542021258,user6,"['user0', 'user2', 'user8']"
1542021676,user9,"['user4', 'user3', 'user0', 'user5', 'user2']"
1542022355,user3,"['user4', 'user9', 'user5', 'user2', 'user8', 'user1', 'user6']"
1542023215,user1,"['user9', 'user2', 'user8']"
1542023456,user5,"['user4', 'user7', 'user0', 'user3']"
1542024125,user2,"['user5', 'user6', 'user4']"
1542024760,user2,"['user9', 'user4']"
1542025396,user6,"['user7', 'user5', 'user9', 'user2']"
1542026029,user4,"['user9', 'user7', 'user2']"
1542026352,user4,['user2']
1542027172,user4,"['user5', 'user7', 'user9']"
1542027425,user7,"['user0', 'user4', 'user5', 'user3', 'user1', 'user8', 'user2']"
1542027493,user9,"['user7', 'user2', 'user5', 'user4']"
1542027968,user7,"['user2', 'user5', 'user4', 'user8']"
1542028218,user4,"['user8', 'user3', 'user6', 'user9', 'user1']"
1542029006,user9,"['user3', 'user5']"
1542029848,user1,['user2']
1542030839,user1,"['user8', 'user2', 'user7', 'user4', 'user3']"
1542031072,user9,"['user0', 'user6', 'user7', 'user3', 'user1', 'user4']"
1542031797,user0,"['user8', 'user3', 'user4']"
1542032037,user8,"['user6', 'user2', 'user7', 'user1']"
1542032086,user8,"['user3', 'user1', 'user5', 'user2']"
1542032140,user1,"['user4', 'user2', 'user6', 'user9', 'user3']"
1542032533,user4,"['user0', 'user2']"
1542032639,user9,"['user4', 'user8', 'user1', 'user5']"
1542033088,user9,"['user3', 'user0']"
1542033577,user6,"['user3', 'user8', 'user2']"
1542033758,user8,"['user4', 'user2']"
1542034086,user2,"['user1', 'user7', 'user0', 'user8', 'user4']"
1542034885,user6,"['user3', 'user7', 'user4', 'user5', 'user2']"
1542035764,user6,"['user5', 'user3', 'user2']"
1542035845,user4,['user9']
1542036188,user8,"['user5', 'user7', 'user6', 'user0', 'user2', 'user3', 'user1', 'user4']"
1542036906,user2,"['user4', 'user0']"
1542037712,user4,"['user7', 'user6']"
1542038048,user9,"['user2', 'user7', 'user8', 'user1', 'user4']"
1542038609,user9,"['user2', 'user5', 'user0', 'user8']"
1542039108,user8,"['user0', 'user6', 'user2', 'user5', 'user4', 'user7']"
1542039737,user7,"['user5', 'user1', 'user8']"
1542039851,user9,"['user5', 'user7']"
1542040653,user3,"['user1', 'user9', 'user8', 'user4', 'user6']"
1542041188,user3,"['user7', 'user6']"
1542041930,user3,"['user2', 'user5', 'user7', 'user6']"
1542042586,user3,"['user0', 'user6']"
1542042588,user3,"['user9', 'user6', 'user5', 'user7', 'user2']"
1542043386,user5,"['user1', 'user0', 'user3', 'user2']"
1542044383,user4,"['user9', 'user2', 'user1']"
1542045172,user1,"['user2', 'user5', 'user3', 'user8', 'user4', 'user0', 'user9']"
1542045637,user8,"['user2', 'user7', 'user1']"
1542046450,user3,"['user1', 'user0', 'user5', 'user6']"
1542046655,user8,"['user0', 'user6', 'user2']"
1542047195,user9,"['user5', 'user3']"
1542048088,user8,"['user4', 'user2', 'user3', 'user6', 'user0', 'user1']"
1542048712,user7,"['user1', 'user3', 'user9', 'user5', 'user0', 'user2']"
1542049489,user9,"['user6', 'user0', 'user1', 'user7', 'user4', 'user2', 'user3', 'user8']"
1542049986,user2,"['user9', 'user6', 'user4']"
1542050670,user6,"['user4', 'user0', 'user7', 'user9', 'user2']"
1542051464,user0,"['user2', 'user9', 'user3', 'user6', 'user5', 'user4']"
1542051914,user3,"['user5', 'user6', 'user2', 'user8', 'user9', 'user0']"
1542052070,user5,"['user7', 'user6', 'user8', 'user4', 'user2']"
1542052156,user0,"['user1', 'user4']"
1542052295,user8,"['user0', 'user7', 'user4', 'user9', 'user6', 'user3', 'user1', 'user2']"
1542052724,user1,"['user8', 'user0', 'user3', 'user6']"
1542053466,user8,"['user6', 'user4', 'user0', 'user9', 'user7']"
1542053977,user6,"['user1', 'user3', 'user9', 'user2']"
1542054782,user8,"['user3', 'user7', 'user5', 'user2']"
1542055284,user3,"['user5', 'user9', 'user8', 'user0', 'user6']"
1542055584,user0,"['user9', 'user8', 'user6', 'user5', 'user4']"
1542056569,user3,"['user2', 'user9', 'user4', 'user0', 'user8', 'user6']"
1542057400,user5,"['user8', 'user2', 'user7', 'user0']"
1542057629,user9,"['user4', 'user7', 'user5', 'user2', 'user3', 'user8', 'user6']"
1542057784,user2,"['user7', 'user4']"
1542058645,user2,"['user5', 'user4', 'user8', 'user7', 'user1', 'user3', 'user9']"
1542058902,user5,"['user7', 'user3']"
1542059315,user2,"['user4', 'user0']"
1542060128,user1,"['user3', 'user7']"
1542060878,user3,"['user2', 'user0', 'user9', 'user8', 'user6']"
1542061463,user9,"['user2', 'user7', 'user6', 'user3', 'user5']"
1542061957,user4,"['user9', 'user2', 'user5']"
1542062706,user6,"['user8', 'user0', 'user3', 'user2']"
1542063186,user8,"['user2', 'user6', 'user5', 'user7', 'user3', 'user4', 'user1']"
1542063878,user4,"['user5', 'user1', 'user7']"
1542063890,user3,"['user5', 'user6']"
1542064602,user2,"['user3', 'user8', 'user6', 'user4', 'user0', 'user1']"
1542065083,user6,"['user2', 'user3']"
1542065954,user1,"['user2', 'user7', 'user5', 'user4', 'user9', 'user8']"
1542066147,user2,"['user7', 'user1', 'user4', 'user6', 'user8']"
1542066412,user0,"['user2', 'user8', 'user1', 'user9', 'user4', 'user3']"
1542066483,user2,"['user7', 'user6', 'user8', 'user4']"
1542067127,user4,"['user5', 'user7']"
1542067372,user0,"['user8', 'user4', 'user6', 'user3']"
1542067414,user0,"['user7', 'user8', 'user6', 'user1', 'user9', 'user4']"
1542067460,user7,"['user0', 'user9', 'user5']"
1542067604,user2,"['user8', 'user4']"
1542068466,user4,"['user7', 'user0', 'user3']"
1542069170,user8,"['user1', 'user2']"
1542069378,user9,"['user4', 'user7', 'user1', 'user2', 'user0', 'user3', 'user6', 'user5']"
1542070198,user6,"['user5', 'user4', 'user7', 'user9', 'user2']"
1542070319,user8,"['user3', 'user2', 'user1', 'user6']"
1542070780,user9,"['user3', 'user0', 'user6']"
1542071696,user6,"['user9', 'user2']"
1542071790,user0,"['user9', 'user8', 'user7', 'user6', 'user3', 'user5', 'user4']"
1542072360,user2,"['user5', 'user8', 'user3', 'user7', 'user9', 'user6', 'user4']"
1542073298,user6,"['user1', 'user3', 'user7', 'user2']"
1542073974,user7,"['user8', 'user4', 'user0']"
1542074766,user3,"['user7', 'user1', 'user4', 'user9', 'user2', 'user6', 'user8']"
1542075162,user4,"['user5', 'user9']"
1542075296,user6,"['user8', 'user7', 'user5', 'user2']"
1542075844,user7,"['user2', 'user8', 'user5', 'user1']"
1542076607,user3,"['user4', 'user8', 'user6']"
1542076700,user0,"['user1', 'user4']"
1542077012,user6,"['user7', 'user1', 'user0', 'user4', 'user2']"
1542077505,user8,"['user5', 'user4', 'user2', 'user3']"
1542077506,user6,"['user8', 'user1', 'user2']"
1542078373,user0,"['user3', 'user9', 'user4']"
1542079227,user2,"['user0', 'user3', 'user4', 'user5', 'user9', 'user7']"
1542080141,user6,"['user5', 'user8', 'user2']"
1542081135,user4,['user7']
1542082129,user3,"['user2', 'user6']"
